STS,DEST,Month,Flight No,Phân thị,Sector,A/C,Dow,Vị trí phân bổ,AC type,CW/ vị trí,Total CW,Net Rate ($),All in,Revenue,,,,,,,,,,,,,
HAN,PUS,NOV,VN428,Hàn Quốc,HANPUS,787,D5,12,1,469.53,"22,537.44",1.34,1.34,"30,200.17",,,,,,,,,,,,,
HAN,PUS,NOV,VN428,Hàn Quốc,HANPUS,787,D6,12,1,469.53,"28,171.80",1.34,1.34,"37,750.21",,,,,,,,,,,,,
HAN,PUS,NOV,VN428,Hàn Quốc,HANPUS,787,D7,12,1,469.53,"28,171.80",1.34,1.34,"37,750.21",,,,,,,,,,,,,
HAN,PUS,DEC,VN428,Hàn Quốc,HANPUS,787,D1,9,1,469.53,"21,128.85",1.3,1.3,"27,467.51",,,,,,,,,,,,,
HAN,PUS,DEC,VN428,Hàn Quốc,HANPUS,787,D2,12,1,469.53,"28,171.80",1.3,1.3,"36,623.34",,,,,,,,,,,,,
HAN,PUS,DEC,VN428,Hàn Quốc,HANPUS,787,D3,12,1,469.53,"28,171.80",1.3,1.3,"36,623.34",,,,,,,,,,,,,
HAN,PUS,DEC,VN428,Hàn Quốc,HANPUS,787,D4,12,1,469.53,"22,537.44",1.3,1.3,"29,298.67",,,,,,,,,,,,,
HAN,PUS,DEC,VN428,Hàn Quốc,HANPUS,787,D5,9,1,469.53,"16,903.08",1.3,1.3,"21,974.00",,,,,,,,,,,,,
HAN,PUS,DEC,VN428,Hàn Quốc,HANPUS,787,D6,12,1,469.53,"22,537.44",1.3,1.3,"29,298.67",,,,,,,,,,,,,
HAN,PUS,DEC,VN428,Hàn Quốc,HANPUS,787,D7,9,1,469.53,"16,903.08",1.3,1.3,"21,974.00",,,,,,,,,,,,,
HAN,PVG,JUN,VN530,Trung Quốc,HANPVG,787,D1,24,1,478.54,"57,424.80",0.9,1.4,"80,394.72",,,,,,,,,,,,,
HAN,PVG,JUN,VN530,Trung Quốc,HANPVG,787,D3,25,1,478.54,"47,854.00",0.9,1.4,"66,995.60",,,,,,,,,,,,,
HAN,PVG,JUN,VN530,Trung Quốc,HANPVG,787,D4,24,1,478.54,"45,939.84",0.9,1.4,"64,315.78",,,,,,,,,,,,,
HAN,PVG,JUN,VN530,Trung Quốc,HANPVG,787,D6,25,1,478.54,"47,854.00",0.9,1.4,"66,995.60",,,,,,,,,,,,,
HAN,PVG,JUL,VN530,Trung Quốc,HANPVG,787,D1,24,1,447.40,"42,950.40",0.9,1.4,"60,130.56",,,,,,,,,,,,,
HAN,PVG,JUL,VN530,Trung Quốc,HANPVG,787,D3,25,1,447.40,"55,925.00",0.9,1.4,"78,295.00",,,,,,,,,,,,,
HAN,PVG,JUL,VN530,Trung Quốc,HANPVG,787,D4,25,1,447.40,"55,925.00",0.9,1.4,"78,295.00",,,,,,,,,,,,,
HAN,PVG,JUL,VN530,Trung Quốc,HANPVG,787,D6,25,1,447.40,"44,740.00",0.9,1.4,"62,636.00",,,,,,,,,,,,,
HAN,PVG,AUG,VN530,Trung Quốc,HANPVG,787,D1,24,1,485.05,"46,564.80",0.9,1.4,"65,190.72",,,,,,,,,,,,,
HAN,PVG,AUG,VN530,Trung Quốc,HANPVG,787,D3,25,1,485.05,"48,505.00",0.9,1.4,"67,907.00",,,,,,,,,,,,,
HAN,PVG,AUG,VN530,Trung Quốc,HANPVG,787,D4,25,1,485.05,"48,505.00",0.9,1.4,"67,907.00",,,,,,,,,,,,,
HAN,PVG,AUG,VN530,Trung Quốc,HANPVG,787,D6,25,1,485.05,"60,631.25",0.9,1.4,"84,883.75",,,,,,,,,,,,,
HAN,SIN,JUN,VN661,Đông Nam Á,HANSIN,787,D1,16,1,550.92,"44,073.60",,1.1,"48,480.96",,,,,,,,,,,,,
HAN,SIN,JUN,VN661,Đông Nam Á,HANSIN,787,D2,18,1,550.92,"39,666.24",,1.1,"43,632.86",,,,,,,,,,,,,
HAN,SIN,JUN,VN661,Đông Nam Á,HANSIN,787,D3,18,1,550.92,"39,666.24",,1.1,"43,632.86",,,,,,,,,,,,,
HAN,SIN,JUN,VN661,Đông Nam Á,HANSIN,787,D4,18,1,550.92,"39,666.24",,1.1,"43,632.86",,,,,,,,,,,,,
HAN,SIN,JUN,VN661,Đông Nam Á,HANSIN,787,D5,18,1,550.92,"39,666.24",,1.1,"43,632.86",,,,,,,,,,,,,
HAN,SIN,JUN,VN661,Đông Nam Á,HANSIN,787,D6,18,1,550.92,"39,666.24",,1.1,"43,632.86",,,,,,,,,,,,,
HAN,SIN,JUN,VN661,Đông Nam Á,HANSIN,787,D7,18,1,550.92,"49,582.80",,1.1,"54,541.08",,,,,,,,,,,,,
HAN,SIN,JUL,VN661,Đông Nam Á,HANSIN,787,D1,9,1,550.92,"19,833.12",,1.1,"21,816.43",,,,,,,,,,,,,
HAN,SIN,JUL,VN661,Đông Nam Á,HANSIN,787,D2,15,1,550.92,"41,319.00",,1.1,"45,450.90",,,,,,,,,,,,,
HAN,SIN,JUL,VN661,Đông Nam Á,HANSIN,787,D3,16,1,550.92,"44,073.60",,1.1,"48,480.96",,,,,,,,,,,,,
HAN,SIN,JUL,VN661,Đông Nam Á,HANSIN,787,D4,15,1,550.92,"41,319.00",,1.1,"45,450.90",,,,,,,,,,,,,
HAN,SIN,JUL,VN661,Đông Nam Á,HANSIN,787,D5,16,1,550.92,"35,258.88",,1.1,"38,784.77",,,,,,,,,,,,,
HAN,SIN,JUL,VN661,Đông Nam Á,HANSIN,787,D6,16,1,550.92,"35,258.88",,1.1,"38,784.77",,,,,,,,,,,,,
HAN,SIN,JUL,VN661,Đông Nam Á,HANSIN,787,D7,16,1,550.92,"35,258.88",,1.1,"38,784.77",,,,,,,,,,,,,
HAN,SVO,NOV,VN063,Đông Âu,HANSVO,787,D1,18,1,550.00,"39,600.00",,2.26,"89,496.00",,,,,,,,,,,,,
HAN,SVO,NOV,VN063,Đông Âu,HANSVO,787,D3,19,1,550.00,"41,800.00",,2.26,"94,468.00",,,,,,,,,,,,,
HAN,SVO,DEC,VN063,Đông Âu,HANSVO,787,D1,19,1,550.00,"52,250.00",,2.26,"118,085.00",,,,,,,,,,,,,
HAN,SVO,DEC,VN063,Đông Âu,HANSVO,787,D3,19,1,550.00,"52,250.00",,2.26,"118,085.00",,,,,,,,,,,,,
HAN,SYD,JAN,VN787,Úc,HANSYD,350,D2,12,1,555.00,"26,640.00",1.1,1.75,"46,620.00",,,,,,,,,,,,,
HAN,SYD,JAN,VN787,Úc,HANSYD,350,D5,15,1,555.00,"41,625.00",1.1,1.75,"72,843.75",,,,,,,,,,,,,
HAN,SYD,JAN,VN787,Úc,HANSYD,350,D7,15,1,555.00,"33,300.00",1.1,1.75,"58,275.00",,,,,,,,,,,,,
HAN,SYD,FEB,VN787,Úc,HANSYD,350,D2,9,1,561.00,"20,196.00",0.66,1.31,"26,456.76",,,,,,,,,,,,,
HAN,SYD,FEB,VN787,Úc,HANSYD,350,D5,10,1,561.00,"22,440.00",0.66,1.31,"29,396.40",,,,,,,,,,,,,
HAN,SYD,FEB,VN787,Úc,HANSYD,350,D7,15,1,561.00,"33,660.00",0.66,1.31,"44,094.60",,,,,,,,,,,,,
HAN,SYD,MAR,VN787,Úc,HANSYD,350,D2,12,1,567.00,"27,216.00",1.1,1.75,"47,628.00",,,,,,,,,,,,,
HAN,SYD,MAR,VN787,Úc,HANSYD,350,D5,15,1,567.00,"34,020.00",1.1,1.75,"59,535.00",,,,,,,,,,,,,
HAN,SYD,MAR,VN787,Úc,HANSYD,350,D7,15,1,567.00,"42,525.00",1.1,1.75,"74,418.75",,,,,,,,,,,,,
HAN,SYD,APR,VN787,Úc,HANSYD,350,D2,10,1,588.26,"29,413.00",1.1,1.75,"51,472.75",,,,,,,,,,,,,
HAN,SYD,APR,VN787,Úc,HANSYD,350,D5,15,1,588.26,"35,295.60",1.1,1.75,"61,767.30",,,,,,,,,,,,,
HAN,SYD,APR,VN787,Úc,HANSYD,350,D7,15,1,588.26,"35,295.60",1.1,1.75,"61,767.30",,,,,,,,,,,,,
HAN,SYD,MAY,VN787,Úc,HANSYD,350,D2,10,1,602.00,"24,080.00",1.1,1.75,"42,140.00",,,,,,,,,,,,,
HAN,SYD,MAY,VN787,Úc,HANSYD,350,D5,15,1,602.00,"45,150.00",1.1,1.75,"79,012.50",,,,,,,,,,,,,
HAN,SYD,MAY,VN787,Úc,HANSYD,350,D7,15,1,602.00,"18,060.00",1.1,1.75,"31,605.00",,,,,,,,,,,,,
HAN,SYD,JUN,VN787,Úc,HANSYD,350,D2,10,1,577.00,"23,080.00",1.1,1.75,"40,390.00",,,,,,,,,,,,,
HAN,SYD,JUN,VN787,Úc,HANSYD,350,D5,15,1,577.00,"34,620.00",1.1,1.75,"60,585.00",,,,,,,,,,,,,
HAN,SYD,JUN,VN787,Úc,HANSYD,350,D7,15,1,577.00,"34,620.00",1.1,1.75,"60,585.00",,,,,,,,,,,,,
HAN,SYD,JUL,VN787,Úc,HANSYD,350,D2,10,1,608.00,"30,400.00",1.1,1.75,"53,200.00",,,,,,,,,,,,,
HAN,SYD,JUL,VN787,Úc,HANSYD,350,D5,11,1,608.00,"26,752.00",1.1,1.75,"46,816.00",,,,,,,,,,,,,
HAN,SYD,JUL,VN787,Úc,HANSYD,350,D7,15,1,608.00,"36,480.00",1.1,1.75,"63,840.00",,,,,,,,,,,,,
HAN,SYD,AUG,VN787,Úc,HANSYD,350,D2,11,1,595.00,"26,180.00",1.1,1.75,"45,815.00",,,,,,,,,,,,,
HAN,SYD,AUG,VN787,Úc,HANSYD,350,D5,15,1,595.00,"44,625.00",1.1,1.75,"78,093.75",,,,,,,,,,,,,
HAN,SYD,AUG,VN787,Úc,HANSYD,350,D7,15,1,595.00,"17,850.00",1.1,1.75,"31,237.50",,,,,,,,,,,,,
HAN,SYD,SEP,VN787,Úc,HANSYD,350,D2,12,1,586.44,"35,186.40",1.1,1.75,"61,576.20",,,,,,,,,,,,,
HAN,SYD,SEP,VN787,Úc,HANSYD,350,D5,12,1,586.44,"28,149.12",1.1,1.75,"49,260.96",,,,,,,,,,,,,
HAN,SYD,SEP,VN787,Úc,HANSYD,350,D7,15,1,586.44,"35,186.40",1.1,1.75,"61,576.20",,,,,,,,,,,,,
HAN,SYD,OCT,VN787,Úc,HANSYD,350,D2,12,1,558.00,"20,088.00",1.1,1.75,"35,154.00",,,,,,,,,,,,,
HAN,SYD,OCT,VN787,Úc,HANSYD,350,D5,15,1,558.00,"41,850.00",1.1,1.75,"73,237.50",,,,,,,,,,,,,
HAN,SYD,OCT,VN787,Úc,HANSYD,350,D7,15,1,558.00,"33,480.00",1.1,1.75,"58,590.00",,,,,,,,,,,,,
HAN,SYD,NOV,VN787,Úc,HANSYD,350,D2,12,1,585.00,"28,080.00",1.1,1.75,"49,140.00",,,,,,,,,,,,,
HAN,SYD,NOV,VN787,Úc,HANSYD,350,D5,15,1,585.00,"35,100.00",1.1,1.75,"61,425.00",,,,,,,,,,,,,
HAN,SYD,NOV,VN787,Úc,HANSYD,350,D7,15,1,585.00,"43,875.00",1.1,1.75,"76,781.25",,,,,,,,,,,,,
HAN,SYD,DEC,VN787,Úc,HANSYD,350,D2,12,1,578.00,"34,680.00",0.66,1.31,"45,430.80",,,,,,,,,,,,,
HAN,SYD,DEC,VN787,Úc,HANSYD,350,D5,15,1,578.00,"34,680.00",0.66,1.31,"45,430.80",,,,,,,,,,,,,
HAN,SYD,DEC,VN787,Úc,HANSYD,350,D7,15,1,578.00,"34,680.00",0.66,1.31,"45,430.80",,,,,,,,,,,,,
HKG,CDG,MAR,VN011,Châu Âu,SGNCDG,350,D2,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,CDG,APR,VN011,Châu Âu,SGNCDG,350,D2,2,1,600.00,"6,000.00",,,,,,,,,,,,,,,,
HKG,CDG,APR,VN011,Châu Âu,SGNCDG,350,D6,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,CDG,JUN,VN011,Châu Âu,SGNCDG,350,D1,3,1,600.00,"5,400.00",,,,,,,,,,,,,,,,
HKG,CDG,JUN,VN011,Châu Âu,SGNCDG,350,D4,3,1,600.00,"7,200.00",,,,,,,,,,,,,,,,
HKG,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D1,3,1,600.00,"7,200.00",,,,,,,,,,,,,,,,
HKG,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D2,3,1,600.00,"7,200.00",,,,,,,,,,,,,,,,
HKG,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D4,3,1,600.00,"7,200.00",,,,,,,,,,,,,,,,
HKG,CDG,AUG,VN011,Châu Âu,SGNCDG,350,D6,3,1,600.00,"9,000.00",,,,,,,,,,,,,,,,
HKG,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D1,1,1,600.00,"3,000.00",,,,,,,,,,,,,,,,
HKG,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D2,2,1,600.00,"6,000.00",,,,,,,,,,,,,,,,
HKG,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D4,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,CDG,SEP,VN011,Châu Âu,SGNCDG,350,D6,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,CDG,NOV,VN011,Châu Âu,SGNCDG,350,D1,3,1,600.00,"7,200.00",,,,,,,,,,,,,,,,
HKG,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D1,1,1,600.00,"3,000.00",,,,,,,,,,,,,,,,
HKG,LHR,JAN,VN055,Châu Âu,HANLHR,787,D2,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,JAN,VN051,Châu Âu,SGNLHR,787,D4,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,FEB,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,FEB,VN051,Châu Âu,SGNLHR,787,D4,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,MAR,VN055,Châu Âu,HANLHR,787,D2,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,MAR,VN051,Châu Âu,SGNLHR,787,D6,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,APR,VN055,Châu Âu,HANLHR,787,D1,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,APR,VN051,Châu Âu,SGNLHR,787,D3,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,APR,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,600.00,2.7,2.7,"1,620.00",,,,,,,,,,,,,
HKG,LHR,MAY,VN055,Châu Âu,HANLHR,787,D1,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,MAY,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,MAY,VN051,Châu Âu,SGNLHR,787,D6,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,JUN,VN055,Châu Âu,HANLHR,787,D1,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,JUN,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,JUN,VN051,Châu Âu,SGNLHR,787,D6,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,JUL,VN055,Châu Âu,HANLHR,787,D1,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,JUL,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,JUL,VN051,Châu Âu,SGNLHR,787,D6,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,AUG,VN055,Châu Âu,HANLHR,787,D1,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,AUG,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,AUG,VN051,Châu Âu,SGNLHR,787,D6,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,OCT,VN055,Châu Âu,HANLHR,787,D1,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,OCT,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,OCT,VN051,Châu Âu,SGNLHR,787,D4,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,NOV,VN055,Châu Âu,HANLHR,787,D3,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,NOV,VN051,Châu Âu,SGNLHR,787,D4,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,LHR,DEC,VN055,Châu Âu,HANLHR,787,D1,1,1,600.00,"3,000.00",2.7,2.7,"8,100.00",,,,,,,,,,,,,
HKG,LHR,DEC,VN051,Châu Âu,SGNLHR,787,D4,1,1,600.00,"2,400.00",2.7,2.7,"6,480.00",,,,,,,,,,,,,
HKG,MEL,JUL,VN781,Úc,SGNMEL,350,D5,1,1,550.00,"2,200.00",1.54,1.54,"3,388.00",,,,,,,,,,,,,
HKG,MEL,AUG,VN781,Úc,SGNMEL,350,D5,1,1,550.00,"2,750.00",1.54,1.54,"4,235.00",,,,,,,,,,,,,
HKG,MEL,SEP,VN781,Úc,SGNMEL,350,D5,1,1,550.00,"2,200.00",1.54,1.54,"3,388.00",,,,,,,,,,,,,
HKG,MEL,OCT,VN781,Úc,SGNMEL,350,D5,1,1,550.00,"2,750.00",1.54,1.54,"4,235.00",,,,,,,,,,,,,
HKG,MEL,NOV,VN781,Úc,SGNMEL,350,D5,1,1,550.00,"2,200.00",1.54,1.54,"3,388.00",,,,,,,,,,,,,
HKG,MEL,DEC,VN781,Úc,SGNMEL,350,D5,1,1,550.00,"2,200.00",1.54,1.54,"3,388.00",,,,,,,,,,,,,
HKG,PER,JUL,VN791,Úc,SGNPER,787,D4,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,JUL,VN791,Úc,SGNPER,787,D6,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,AUG,VN791,Úc,SGNPER,787,D4,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,AUG,VN791,Úc,SGNPER,787,D6,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,SEP,VN791,Úc,SGNPER,787,D4,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,SEP,VN791,Úc,SGNPER,787,D6,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,OCT,VN791,Úc,SGNPER,787,D4,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,OCT,VN791,Úc,SGNPER,787,D6,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,NOV,VN791,Úc,SGNPER,787,D4,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,NOV,VN791,Úc,SGNPER,787,D6,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,DEC,VN791,Úc,SGNPER,787,D4,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,PER,DEC,VN791,Úc,SGNPER,787,D6,1,1,,,1.55,1.55,,,,,,,,,,,,,,
HKG,SYD,JAN,VN787,Úc,HANSYD,350,D2,1,1,560.00,"2,240.00",,,,,,,,,,,,,,,,
HKG,SYD,JAN,VN787,Úc,HANSYD,350,D5,1,1,560.00,"2,800.00",,,,,,,,,,,,,,,,
HKG,SYD,FEB,VN787,Úc,HANSYD,350,D2,2,1,560.00,"4,480.00",,,,,,,,,,,,,,,,
HKG,SYD,FEB,VN787,Úc,HANSYD,350,D5,1,1,560.00,"2,240.00",,,,,,,,,,,,,,,,
HKG,SYD,MAR,VN787,Úc,HANSYD,350,D2,2,1,600.00,"4,800.00",,,,,,,,,,,,,,,,
HKG,SYD,MAR,VN787,Úc,HANSYD,350,D5,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,SYD,APR,VN787,Úc,HANSYD,350,D2,1,1,600.00,"3,000.00",,,,,,,,,,,,,,,,
HKG,SYD,APR,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,APR,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,APR,VN787,Úc,HANSYD,350,D5,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,SYD,MAY,VN787,Úc,HANSYD,350,D2,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,SYD,MAY,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,MAY,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,MAY,VN787,Úc,HANSYD,350,D5,1,1,600.00,"3,000.00",,,,,,,,,,,,,,,,
HKG,SYD,JUN,VN787,Úc,HANSYD,350,D2,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,SYD,JUN,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,JUN,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,JUN,VN787,Úc,HANSYD,350,D5,1,1,600.00,"2,400.00",,,,,,,,,,,,,,,,
HKG,SYD,JUN,VN773,Úc,SGNSYD,350,D6,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,JUL,VN787,Úc,HANSYD,350,D2,1,1,600.00,"3,000.00",1.55,1.55,"4,650.00",,,,,,,,,,,,,
HKG,SYD,JUL,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,JUL,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,JUL,VN787,Úc,HANSYD,350,D5,1,1,600.00,"2,400.00",1.55,1.55,"3,720.00",,,,,,,,,,,,,
HKG,SYD,JUL,VN773,Úc,SGNSYD,350,D6,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,AUG,VN787,Úc,HANSYD,350,D2,1,1,600.00,"2,400.00",1.55,1.55,"3,720.00",,,,,,,,,,,,,
HKG,SYD,AUG,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,AUG,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,AUG,VN787,Úc,HANSYD,350,D5,1,1,600.00,"3,000.00",1.55,1.55,"4,650.00",,,,,,,,,,,,,
HKG,SYD,AUG,VN773,Úc,SGNSYD,350,D6,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,SEP,VN787,Úc,HANSYD,350,D2,1,1,600.00,"3,000.00",1.55,1.55,"4,650.00",,,,,,,,,,,,,
HKG,SYD,SEP,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,SEP,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,SEP,VN787,Úc,HANSYD,350,D5,1,1,600.00,"2,400.00",1.55,1.55,"3,720.00",,,,,,,,,,,,,
HKG,SYD,SEP,VN773,Úc,SGNSYD,350,D6,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,OCT,VN787,Úc,HANSYD,350,D2,1,1,600.00,"1,800.00",1.55,1.55,"2,790.00",,,,,,,,,,,,,
HKG,SYD,OCT,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,OCT,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,OCT,VN787,Úc,HANSYD,350,D5,1,1,600.00,"3,000.00",1.55,1.55,"4,650.00",,,,,,,,,,,,,
HKG,SYD,OCT,VN773,Úc,SGNSYD,350,D6,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,NOV,VN787,Úc,HANSYD,350,D2,1,1,600.00,"2,400.00",1.55,1.55,"3,720.00",,,,,,,,,,,,,
HKG,SYD,NOV,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,NOV,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,NOV,VN787,Úc,HANSYD,350,D5,1,1,600.00,"2,400.00",1.55,1.55,"3,720.00",,,,,,,,,,,,,
HKG,SYD,NOV,VN773,Úc,SGNSYD,350,D6,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,DEC,VN787,Úc,HANSYD,350,D2,1,1,600.00,"3,000.00",1.55,1.55,"4,650.00",,,,,,,,,,,,,
HKG,SYD,DEC,VN773,Úc,SGNSYD,350,D3,1,1,600.00,"3,000.00",1.54,1.54,"4,620.00",,,,,,,,,,,,,
HKG,SYD,DEC,VN773,Úc,SGNSYD,350,D4,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
HKG,SYD,DEC,VN787,Úc,HANSYD,350,D5,1,1,600.00,"2,400.00",1.55,1.55,"3,720.00",,,,,,,,,,,,,
HKG,SYD,DEC,VN773,Úc,SGNSYD,350,D6,1,1,600.00,"2,400.00",1.54,1.54,"3,696.00",,,,,,,,,,,,,
ICN,BOM,MAY,VN973,Ấn Độ,HANBOM,350,D2,3,1,500.00,"6,000.00",,0.78,"4,680.00",,,,,,,,,,,,,
ICN,BOM,MAY,VN973,Ấn Độ,HANBOM,350,D7,3,1,500.00,"6,000.00",,0.78,"4,680.00",,,,,,,,,,,,,
ICN,BOM,JUN,VN973,Ấn Độ,HANBOM,350,D7,3,1,500.00,"7,500.00",,0.78,"5,850.00",,,,,,,,,,,,,
ICN,BOM,JUL,VN973,Ấn Độ,HANBOM,350,D7,3,1,500.00,"6,000.00",,0.78,"4,680.00",,,,,,,,,,,,,
